Epoch,Training Error,Testing Error
218,3.376374934305204e-06,3.438353814999573e-06
219,3.373653044036473e-06,3.433984147704905e-06
220,3.3672201880108332e-06,3.4306956422369694e-06
221,3.36631819664035e-06,3.4255908758495934e-06
222,3.360535856700153e-06,3.4223858165205456e-06
223,3.357778950885404e-06,3.4195136322523467e-06
224,3.3536070986883715e-06,3.4128820516343694e-06
225,3.3489609450043645e-06,3.4108049931091955e-06
226,3.3455271477578208e-06,3.4079810120601906e-06
227,3.341453066241229e-06,3.403913297006511e-06
228,3.3384756079613e-06,3.4018321457551792e-06
229,3.3347830594721017e-06,3.3947421798075084e-06
230,3.331341531520593e-06,3.3916244319698308e-06
231,3.3267540402448503e-06,3.387024662515614e-06
232,3.3227865969820414e-06,3.383455123184831e-06
233,3.3185872325702803e-06,3.3807955333031714e-06
234,3.314970399515005e-06,3.3784660899982555e-06
235,3.3110413824033458e-06,3.3746459848771337e-06
236,3.307951828901423e-06,3.3676456041575875e-06
237,3.3031694783858256e-06,3.3640558285696898e-06
238,3.3006213016051333e-06,3.3629496556386584e-06
239,3.2960256248770747e-06,3.3585445180506213e-06
240,3.292570227131364e-06,3.352954763613525e-06
241,3.2890750389924506e-06,3.3493020055175293e-06
242,3.2864068089111242e-06,3.3470894322817912e-06
243,3.282896386735956e-06,3.3437813726777676e-06
244,3.2800960525491973e-06,3.3404462556063663e-06
245,3.27560110235936e-06,3.3367339256074047e-06
246,3.2723883123253472e-06,3.3317610359517857e-06
247,3.2684733923815656e-06,3.3297221762040863e-06
248,3.264452288931352e-06,3.326526211822056e-06
249,3.2620450838294346e-06,3.32094691657403e-06
250,3.2579237085883506e-06,3.3172177609230857e-06
251,3.2544044188398402e-06,3.3190040085173678e-06
252,3.2512123198102927e-06,3.3113578865595628e-06
253,3.2485600058862474e-06,3.3090775559685426e-06
254,3.2444172575196717e-06,3.3068315588025143e-06
255,3.2407185699412366e-06,3.301265451227664e-06
256,3.2390250908065354e-06,3.2987222766678315e-06
257,3.235869371565059e-06,3.293863528597285e-06
258,3.231020173188881e-06,3.293418785688118e-06
259,3.2283230666507734e-06,3.290056611149339e-06
260,3.2241175631497754e-06,3.2856491998245474e-06
261,3.221070301151485e-06,3.281922090536682e-06
262,3.2186865155381383e-06,3.2789769193186658e-06
263,3.215472361262073e-06,3.274669552411069e-06
264,3.2109333005791996e-06,3.2711345738789532e-06
265,3.207294867024757e-06,3.2686673421267187e-06
266,3.2049747460405342e-06,3.266419980718638e-06
267,3.2028665373218246e-06,3.2613529583613854e-06
268,3.1981235224520788e-06,3.2577447655057767e-06
269,3.1965444122761255e-06,3.2542234293941874e-06
270,3.1914551072986796e-06,3.252597025493742e-06
271,3.191920541212312e-06,3.2493783237441676e-06
272,3.1869387839833507e-06,3.24754296343599e-06
273,3.1834240417083493e-06,3.244964773330139e-06
274,3.1799722819414455e-06,3.24000984619488e-06
275,3.1778145057614893e-06,3.2379221011069603e-06
276,3.1758661407366162e-06,3.2331231523130555e-06
277,3.1707506877864944e-06,3.230459469705238e-06
278,3.167762770317495e-06,3.2284199278365122e-06
279,3.1661995762988226e-06,3.2256627946480876e-06
280,3.1639301596442237e-06,3.2245188776869327e-06
281,3.1606557513441658e-06,3.22028017762932e-06
282,3.1573713386023883e-06,3.2180018934013788e-06
283,3.154354772050283e-06,3.2132672913576243e-06
284,3.151908458676189e-06,3.210865315850242e-06
285,3.149063786622719e-06,3.207429244866944e-06
286,3.146031531287008e-06,3.2052168990048813e-06
287,3.1419442620972404e-06,3.2025991458795033e-06
288,3.1417187074112007e-06,3.1989784474717453e-06
289,3.138214196951594e-06,3.198440253981971e-06
290,3.134187181785819e-06,3.19635955747799e-06
291,3.1310396479966585e-06,3.1929216675052885e-06
292,3.1283402677217964e-06,3.188733444403624e-06
293,3.1264064546121517e-06,3.1842312182561727e-06
294,3.1236422728397883e-06,3.1827619295654586e-06
295,3.1218298772728303e-06,3.1827685234020464e-06
296,3.117239430139307e-06,3.1837564620218473e-06
297,3.1156935165199684e-06,3.174817948092823e-06
298,3.112777449132409e-06,3.171826165271341e-06
299,3.1112849683267996e-06,3.1697359190729912e-06
300,3.108300006715581e-06,3.167775048495969e-06
301,3.1056194984557806e-06,3.1679662697570166e-06
302,3.1023091651150025e-06,3.161130280204816e-06
303,3.0999508453533053e-06,3.1581009807268856e-06
304,3.0962182790972292e-06,3.1566758025292074e-06
305,3.0945282105676597e-06,3.1529013995168498e-06
306,3.092963652306935e-06,3.1560080060444307e-06
307,3.0901144327799557e-06,3.148676569253439e-06
308,3.0869891816109885e-06,3.1454935651709093e-06
309,3.0837943540973356e-06,3.1443896659766324e-06
310,3.0824430723441765e-06,3.1412128009833395e-06
311,3.080024043811136e-06,3.1401380056195194e-06
312,3.076519760725205e-06,3.138031388516538e-06
313,3.073919515372836e-06,3.136472059850348e-06
314,3.0716637411387637e-06,3.130760887870565e-06
315,3.0691016945638694e-06,3.130454160782392e-06
316,3.066379122174112e-06,3.125468765574624e-06
317,3.064141992581426e-06,3.1232186756824376e-06
318,3.0617409265687456e-06,3.1221552490023896e-06
319,3.058659558519139e-06,3.119222583336523e-06
320,3.0575763503293274e-06,3.115638492090511e-06
321,3.0548601444024825e-06,3.1131064588407753e-06
322,3.051377689189394e-06,3.109797944489401e-06
323,3.0502606023219414e-06,3.109773842879804e-06
324,3.0476592201011954e-06,3.1041988677316112e-06
325,3.0440903628914384e-06,3.103992412434309e-06
326,3.04274203699606e-06,3.102061100435094e-06
327,3.040509000129532e-06,3.100149797319318e-06
328,3.037401711480925e-06,3.096161663052044e-06
329,3.035425152120297e-06,3.0967828479333548e-06
330,3.0329688343044836e-06,3.093421810262953e-06
331,3.031042297152453e-06,3.0901076115696924e-06
332,3.0279788916232064e-06,3.0867074656271143e-06
333,3.0261533083830727e-06,3.0851388146402314e-06
334,3.0237818009482e-06,3.0845772016618866e-06
335,3.021407792402897e-06,3.0798587431490887e-06
336,3.0199696539057186e-06,3.0806429549556924e-06
337,3.0174189760145964e-06,3.0751582471566508e-06
338,3.0147439247230068e-06,3.0742889975954313e-06
339,3.0126225283311214e-06,3.073099833272863e-06
340,3.010795126101584e-06,3.0686246645927895e-06
341,3.008458406839054e-06,3.0666567454318283e-06
342,3.0061460165597964e-06,3.0657063234684756e-06
343,3.003905476361979e-06,3.0672038064949447e-06
344,3.001571030836203e-06,3.0610299290856346e-06
345,2.999797061420395e-06,3.05816502077505e-06
346,2.9969444312882842e-06,3.0560031518689357e-06
347,2.995854174514534e-06,3.0575574783142656e-06
348,2.9933844416518696e-06,3.0529349714925047e-06
349,2.990940174640855e-06,3.0509131647704635e-06
350,2.9881473437853856e-06,3.0466312637145165e-06
351,2.987181005664752e-06,3.0445439733739477e-06
352,2.9845932658645324e-06,3.0418441383517347e-06
353,2.9817153972544475e-06,3.0410853923967807e-06
354,2.979498503918876e-06,3.0392068310902687e-06
355,2.978847078338731e-06,3.038181603187695e-06
356,2.9755981358903227e-06,3.0332248570630327e-06
357,2.9751774945907528e-06,3.0341727779159555e-06
358,2.9725581498496467e-06,3.0289268124761293e-06
359,2.971954927488696e-06,3.027932962140767e-06
360,2.9682923923246562e-06,3.0254823286668397e-06
361,2.964973646157887e-06,3.0242874800023856e-06
362,2.9646703296748456e-06,3.0217354378692107e-06
363,2.9617867767228745e-06,3.0218805022741435e-06
364,2.9598770652228268e-06,3.019179757757229e-06
365,2.957883680210216e-06,3.0193280053936178e-06
366,2.9563855150627205e-06,3.0148617042868864e-06
367,2.9535431167460047e-06,3.011666649399558e-06
368,2.9534548957599327e-06,3.0095106922090054e-06
369,2.9506722967198584e-06,3.0065170903981198e-06
370,2.9486282073776238e-06,3.0052181045903126e-06
371,2.9454859031829983e-06,3.0034780138521455e-06
372,2.9433899726427626e-06,3.0035071176826023e-06
373,2.9427671961457236e-06,2.9998623176652472e-06
374,2.9405161967588356e-06,3.0003429856151342e-06
375,2.93913080895436e-06,2.9955072022858076e-06
376,2.9366574381128885e-06,2.994315309479134e-06
377,2.935014663307811e-06,2.9939583328086883e-06
378,2.933643372671213e-06,2.990194388985401e-06
379,2.930564960479387e-06,2.9876723601773847e-06
380,2.9284917673066957e-06,2.9862646897527156e-06
381,2.9274206099216826e-06,2.9847160476492718e-06
382,2.924814907601103e-06,2.9828347578586545e-06
383,2.9223253932286752e-06,2.980925728479633e-06
384,2.921304940173286e-06,2.978494649141794e-06
385,2.9202180940046674e-06,2.9795310183544643e-06
386,2.9184843697294127e-06,2.9778691441606497e-06
387,2.9170694233471295e-06,2.9739353522018064e-06
388,2.9150116915843682e-06,2.972865559058846e-06
389,2.912474883487448e-06,2.9733239443885395e-06
390,2.91014953290869e-06,2.968680064441287e-06
391,2.9078519219183363e-06,2.9674465622520074e-06
392,2.9069287847960368e-06,2.9662257929885527e-06
393,2.9053528578515397e-06,2.9621021440107143e-06
394,2.9037305466772523e-06,2.9622653983096825e-06
395,2.902541382354684e-06,2.962197868328076e-06
396,2.899864512073691e-06,2.9615046059916494e-06
397,2.8984227355977055e-06,2.9544951303250855e-06
398,2.8970762286917306e-06,2.9541918138420442e-06
399,2.89557533506013e-06,2.9497632567654364e-06
400,2.892204975069035e-06,2.951182977994904e-06
401,2.8906438274134416e-06,2.9470181743818102e-06
402,2.888752078433754e-06,2.9466166324709775e-06
403,2.887040182031342e-06,2.9451607588271145e-06
404,2.8850404305558186e-06,2.9429425012494903e-06
405,2.882846501961467e-06,2.9403679491224466e-06
406,2.8823162665503332e-06,2.9422828902170295e-06
407,2.8814063171012094e-06,2.9385118978098035e-06
408,2.8792942430300172e-06,2.9364532565523405e-06
409,2.877490487662726e-06,2.934179974545259e-06
410,2.8742131235048873e-06,2.931669996542041e-06
411,2.871832748496672e-06,2.9298730623850133e-06
412,2.8718256999127334e-06,2.931506287495722e-06
413,2.870913476726855e-06,2.929614311142359e-06
414,2.868126784960623e-06,2.928770527432789e-06
415,2.8662859676842345e-06,2.9250329589558532e-06
416,2.8647536964854226e-06,2.9214509140729206e-06
417,2.8629197004192974e-06,2.9205459668446565e-06
418,2.8608724278456066e-06,2.9178486329328734e-06
419,2.859993855963694e-06,2.914769993367372e-06
420,2.858601646948955e-06,2.9157547487557167e-06
421,2.856433638953604e-06,2.9147620352887316e-06
422,2.8555091375892516e-06,2.9111304229445523e-06
423,2.8527410904644057e-06,2.9104548957548104e-06
